ID,TMC,Severity,Start_Time,End_Time,City,State,Timezone,Visibility(mi),Temperature(F),Humidity(%),Wind_Speed(mph),Precipitation(in),Weather_Condition
A-12114,201,2,1/21/2017 9:35,1/21/2017 10:20,Grass Valley,CA,US/Pacific,0.2,35.6,100,5.8,0.01,Overcast
A-12116,201,2,1/21/2017 9:52,1/21/2017 10:21,Willits,CA,US/Pacific,10,48,83,6.9,0.01,Overcast
A-12117,201,2,1/21/2017 9:47,1/21/2017 10:17,Salida,CA,US/Pacific,10,50,80,8.1,0,Overcast
A-12121,201,2,1/21/2017 10:24,1/21/2017 10:53,Vacaville,CA,US/Pacific,8,53.1,77,11.5,0.01,Overcast
A-12128,201,2,1/21/2017 13:48,1/21/2017 14:17,Vallejo,CA,US/Pacific,10,55,74,9.2,0,Mostly Cloudy
A-12141,201,3,1/21/2017 15:34,1/21/2017 16:18,Santa Clara,CA,US/Pacific,10,54,64,12.7,0,Overcast
A-12143,201,3,1/21/2017 15:46,1/21/2017 16:30,Fairfield,CA,US/Pacific,10,52.9,80,12.7,0,Mostly Cloudy
A-12147,201,2,1/21/2017 15:56,1/21/2017 16:41,Sacramento,CA,US/Pacific,10,52,83,5.8,0,Light Rain
A-12152,201,3,1/21/2017 17:00,1/21/2017 17:45,Woodland,CA,US/Pacific,8,50,87,11.5,0.01,Overcast
A-12156,201,2,1/21/2017 18:14,1/21/2017 18:40,Byron,CA,US/Pacific,10,52,63,6.9,0,Overcast
A-12160,201,2,1/21/2017 19:05,1/21/2017 19:35,Valley Ford,CA,US/Pacific,5,48,93,11.5,0.06,Light Rain
A-12161,201,3,1/21/2017 19:05,1/21/2017 19:32,Pinole,CA,US/Pacific,8,51.1,74,8.1,0.02,Light Rain
A-12163,201,3,1/21/2017 21:13,1/21/2017 21:41,Hayward,CA,US/Pacific,10,50,83,16.1,0,Light Rain
A-12166,201,2,1/21/2017 21:44,1/21/2017 22:28,San Andreas,CA,US/Pacific,7,41,93,10.4,0.02,Overcast
A-12168,222,3,1/21/2017 23:03,1/21/2017 23:32,San Francisco,CA,US/Pacific,10,51.1,74,16.1,0,Overcast
A-12170,241,3,1/21/2017 23:06,1/21/2017 23:35,San Pablo,CA,US/Pacific,8,48.9,80,4.6,0.05,Light Rain
A-12171,241,3,1/21/2017 23:05,1/21/2017 23:34,Oakland,CA,US/Pacific,10,52,77,24.2,0.01,Light Rain
A-12172,201,3,1/21/2017 23:04,1/21/2017 23:34,Livermore,CA,US/Pacific,10,50,68,8.1,0,Overcast
A-12173,222,2,1/21/2017 23:37,1/22/2017 0:06,San Jose,CA,US/Pacific,10,52,66,32.2,0,Light Rain
A-12174,241,2,1/21/2017 23:40,1/22/2017 0:09,Watsonville,CA,US/Pacific,10,48,93,8.1,0.02,Light Rain
A-12175,241,3,1/21/2017 23:41,1/22/2017 0:10,Livermore,CA,US/Pacific,10,50,66,4.6,0,Light Rain
A-12176,201,2,1/22/2017 0:29,1/22/2017 0:58,Vacaville,CA,US/Pacific,4,48,96,19.6,0.07,Rain
A-12177,201,2,1/22/2017 1:12,1/22/2017 1:42,San Francisco,CA,US/Pacific,7,51.1,77,29.9,0.02,Light Rain
A-12178,241,3,1/22/2017 1:11,1/22/2017 1:41,Hayward,CA,US/Pacific,8,52,63,26.5,0,Light Rain
A-12179,201,2,1/22/2017 1:21,1/22/2017 1:50,Aromas,CA,US/Pacific,4,50,89,9.2,0.04,Rain
A-12180,241,3,1/22/2017 1:50,1/22/2017 2:19,Alamo,CA,US/Pacific,10,51.1,71,10.4,0.04,Light Rain
A-12182,245,3,1/22/2017 2:39,1/22/2017 3:09,Oakland,CA,US/Pacific,5,51.1,86,31.1,0,Light Drizzle
A-12183,201,3,1/22/2017 2:40,1/22/2017 3:10,Oakland,CA,US/Pacific,5,51.1,86,31.1,0,Light Drizzle
A-12184,241,3,1/22/2017 3:17,1/22/2017 3:46,San Francisco,CA,US/Pacific,5,51.1,86,31.1,0,Light Drizzle
A-12185,201,3,1/22/2017 3:17,1/22/2017 3:47,San Jose,CA,US/Pacific,7,48.9,86,27.6,0.01,Light Rain
A-12187,201,3,1/22/2017 4:19,1/22/2017 4:49,Richmond,CA,US/Pacific,7,52,71,21.9,0.04,Light Rain
A-12188,241,3,1/22/2017 4:19,1/22/2017 4:48,Oakland,CA,US/Pacific,2.5,51.1,89,33.4,0.03,Rain
A-12189,201,3,1/22/2017 4:18,1/22/2017 4:48,Oakland,CA,US/Pacific,2.5,51.1,89,33.4,0.03,Rain
A-12191,201,2,1/22/2017 5:16,1/22/2017 5:45,Oakland,CA,US/Pacific,1.5,51.1,92,25.3,0.11,Rain
A-12192,201,3,1/22/2017 5:15,1/22/2017 5:45,Oakland,CA,US/Pacific,1.5,51.1,92,25.3,0.11,Rain
A-12193,201,2,1/22/2017 5:16,1/22/2017 5:46,Hayward,CA,US/Pacific,3,50,80,20.7,0.05,Rain
A-12194,201,3,1/22/2017 5:18,1/22/2017 5:47,Vacaville,CA,US/Pacific,2.5,48,96,20.7,0.27,Heavy Rain
A-12195,241,3,1/22/2017 5:54,1/22/2017 6:21,Rodeo,CA,US/Pacific,8,51.1,80,13.8,0.12,Light Rain
A-12197,201,3,1/22/2017 6:39,1/22/2017 7:08,Hercules,CA,US/Pacific,10,50,86,9.2,0.02,Light Rain
A-12199,201,3,1/22/2017 8:12,1/22/2017 8:42,Sacramento,CA,US/Pacific,9,48,93,27.6,0.04,Light Rain
A-12203,201,3,1/22/2017 9:13,1/22/2017 9:58,Sacramento,CA,US/Pacific,10,48,93,11.5,0.01,Mostly Cloudy
A-12204,201,2,1/22/2017 9:19,1/22/2017 9:49,Watsonville,CA,US/Pacific,10,50,100,6.9,0,Overcast
A-12205,201,3,1/22/2017 9:18,1/22/2017 9:48,Patterson,CA,US/Pacific,10,48.9,83,13.8,0.07,Light Rain
A-12223,201,2,1/22/2017 13:48,1/22/2017 14:18,San Jose,CA,US/Pacific,9,52,83,8.1,0.09,Overcast
A-12224,201,3,1/22/2017 14:35,1/22/2017 15:04,San Francisco,CA,US/Pacific,7,53.1,77,5.8,0.01,Light Rain
A-12226,201,2,1/22/2017 14:57,1/22/2017 15:27,Alamo,CA,US/Pacific,10,53.1,66,10.4,0.01,Light Rain
A-12227,201,2,1/22/2017 15:08,1/22/2017 15:53,Orinda,CA,US/Pacific,10,53.1,66,10.4,0.01,Light Rain
A-12229,201,2,1/22/2017 15:32,1/22/2017 16:16,Petaluma,CA,US/Pacific,3,44.6,100,8.1,0.02,Overcast
A-12230,201,3,1/22/2017 15:39,1/22/2017 16:20,Oakland,CA,US/Pacific,2,50,89,24.2,0.26,Heavy Rain
A-12231,201,2,1/22/2017 15:51,1/22/2017 16:36,Watsonville,CA,US/Pacific,3,50,93,15,0.04,Rain
A-12232,201,3,1/22/2017 15:59,1/22/2017 16:44,Castro Valley,CA,US/Pacific,2,48.9,83,12.7,0.03,Rain
A-12233,201,3,1/22/2017 16:16,1/22/2017 17:00,Tracy,CA,US/Pacific,5,50,83,9.2,0.08,Light Rain
A-12234,201,3,1/22/2017 16:19,1/22/2017 17:03,Dixon,CA,US/Pacific,4,48.2,93,12.7,0.01,Overcast
A-12235,201,3,1/22/2017 16:17,1/22/2017 17:02,Livermore,CA,US/Pacific,5,50,83,9.2,0.08,Light Rain
A-12236,201,3,1/22/2017 16:34,1/22/2017 17:15,San Francisco,CA,US/Pacific,9,48.9,80,8.1,0.06,Mostly Cloudy
A-12237,201,3,1/22/2017 16:36,1/22/2017 17:21,San Jose,CA,US/Pacific,6,50,86,8.1,0.07,Light Rain
A-12244,201,2,1/22/2017 21:21,1/22/2017 21:51,Los Gatos,CA,US/Pacific,5,48,83,5.8,0.02,Light Rain
A-12245,201,2,1/22/2017 22:32,1/22/2017 22:58,Pacifica,CA,US/Pacific,7,48.9,74,12.7,0.01,Light Rain
A-12246,201,2,1/22/2017 22:36,1/22/2017 23:02,Daly City,CA,US/Pacific,7,48.9,74,12.7,0.01,Light Rain
A-12248,241,3,1/22/2017 22:42,1/22/2017 23:11,Union City,CA,US/Pacific,10,48,83,6.9,0.02,Overcast
A-12252,201,2,1/22/2017 23:00,1/22/2017 23:24,Sausalito,CA,US/Pacific,7,48.9,74,12.7,0.01,Light Rain
A-12255,201,2,1/22/2017 23:50,1/23/2017 0:20,Martinez,CA,US/Pacific,10,48,80,9.2,0.01,Mostly Cloudy
A-12256,201,2,1/22/2017 23:46,1/23/2017 0:16,Pleasanton,CA,US/Pacific,10,46,79,8.1,0,Light Rain
A-12257,201,3,1/22/2017 23:53,1/23/2017 0:23,Tracy,CA,US/Pacific,10,46,79,8.1,0,Light Rain
A-12261,203,3,1/23/2017 1:26,1/23/2017 2:11,El Cerrito,CA,US/Pacific,10,46,76,6.9,0.02,Overcast
A-12263,241,2,1/23/2017 1:27,1/23/2017 2:12,Antioch,CA,US/Pacific,10,46,76,6.9,0.02,Overcast
A-12272,201,3,1/23/2017 3:20,1/23/2017 3:48,Union City,CA,US/Pacific,10,46.9,80,3.5,0,Mostly Cloudy
A-12274,241,2,1/23/2017 3:45,1/23/2017 4:30,Santa Cruz,CA,US/Pacific,10,44.1,96,8.1,0.02,Light Rain
A-12275,241,2,1/23/2017 4:23,1/23/2017 5:07,Santa Clara,CA,US/Pacific,10,43,93,4.6,0,Mostly Cloudy
A-12276,201,2,1/23/2017 7:38,1/23/2017 8:23,San Jose,CA,US/Pacific,10,45,90,4.6,0.01,Light Rain
A-12278,201,2,1/23/2017 8:15,1/23/2017 8:45,Santa Clara,CA,US/Pacific,10,45,90,4.6,0.01,Light Rain
A-12279,201,2,1/23/2017 8:03,1/23/2017 8:50,Santa Clara,CA,US/Pacific,10,45,90,4.6,0.01,Light Rain
A-12282,201,2,1/23/2017 9:09,1/23/2017 9:38,San Jose,CA,US/Pacific,10,45,90,5.8,0.02,Scattered Clouds
A-12283,201,3,1/23/2017 9:20,1/23/2017 9:49,San Francisco,CA,US/Pacific,10,46.9,90,8.1,0.01,Light Rain
A-12285,201,3,1/23/2017 9:28,1/23/2017 9:57,Oakland,CA,US/Pacific,10,50,86,10.4,0,Mostly Cloudy
A-12287,201,3,1/23/2017 9:46,1/23/2017 10:15,Fairfield,CA,US/Pacific,10,48.9,83,4.6,0,Mostly Cloudy
A-12288,229,3,1/23/2017 9:55,1/23/2017 10:40,Tracy,CA,US/Pacific,10,48,93,4.6,0.01,Partly Cloudy
A-12289,201,2,1/23/2017 9:57,1/23/2017 10:42,Tracy,CA,US/Pacific,10,48,93,4.6,0.01,Partly Cloudy
A-12293,201,2,1/23/2017 10:32,1/23/2017 11:02,Santa Rosa,CA,US/Pacific,7,44.1,93,4.6,0,Light Rain
A-12304,201,3,1/23/2017 11:37,1/23/2017 12:05,San Lorenzo,CA,US/Pacific,5,48.9,77,8.1,0.02,Light Rain
A-12309,201,3,1/23/2017 11:46,1/23/2017 12:15,Rodeo,CA,US/Pacific,8,50,74,8.1,0,Light Rain
A-12310,201,3,1/23/2017 11:48,1/23/2017 12:17,Benicia,CA,US/Pacific,8,50,74,8.1,0,Light Rain
A-12311,201,2,1/23/2017 11:56,1/23/2017 12:25,Brentwood,CA,US/Pacific,10,48,74,11.5,0,Overcast
A-12312,201,2,1/23/2017 11:42,1/23/2017 12:42,Campbell,CA,US/Pacific,10,50,74,4.6,0,Light Rain
A-12314,201,3,1/23/2017 12:10,1/23/2017 12:55,Oakland,CA,US/Pacific,7,48.9,83,5.8,0.02,Light Rain
A-12315,222,3,1/23/2017 12:13,1/23/2017 12:57,Oakland,CA,US/Pacific,7,48.9,83,5.8,0.02,Light Rain
A-12316,201,3,1/23/2017 12:08,1/23/2017 12:52,Los Altos,CA,US/Pacific,10,48.9,74,3.5,0.02,Light Rain
A-12317,229,3,1/23/2017 12:14,1/23/2017 12:59,Benicia,CA,US/Pacific,8,50,74,8.1,0,Light Rain
A-12318,201,2,1/23/2017 12:11,1/23/2017 12:55,Santa Clara,CA,US/Pacific,10,50,74,4.6,0,Light Rain
A-12322,201,3,1/23/2017 12:19,1/23/2017 13:04,Benicia,CA,US/Pacific,8,50,74,8.1,0,Light Rain
A-12325,201,3,1/23/2017 12:36,1/23/2017 13:20,Pleasant Hill,CA,US/Pacific,10,52,69,9.2,0.01,Mostly Cloudy
A-12326,201,3,1/23/2017 12:52,1/23/2017 13:22,Richmond,CA,US/Pacific,10,52,69,9.2,0.01,Mostly Cloudy
A-12327,201,3,1/23/2017 12:48,1/23/2017 13:18,Dublin,CA,US/Pacific,10,46.9,74,9.2,0.02,Light Rain
A-12330,201,3,1/23/2017 13:32,1/23/2017 14:01,Vallejo,CA,US/Pacific,10,52,69,6.9,0.03,Scattered Clouds
A-12338,201,3,1/23/2017 15:38,1/23/2017 16:07,San Leandro,CA,US/Pacific,10,52,63,8.1,0,Mostly Cloudy
A-12340,241,2,1/23/2017 15:45,1/23/2017 16:14,Los Gatos,CA,US/Pacific,10,50,71,8.1,0.01,Mostly Cloudy
A-12345,201,2,1/23/2017 16:27,1/23/2017 16:57,Aptos,CA,US/Pacific,1.8,45,82,5.8,0.07,Heavy Rain
A-12346,241,2,1/23/2017 16:42,1/23/2017 17:11,San Jose,CA,US/Pacific,10,48,74,6.9,0,Scattered Clouds
A-12350,201,3,1/23/2017 16:48,1/23/2017 17:17,San Jose,CA,US/Pacific,10,48,74,6.9,0,Scattered Clouds
A-12351,241,2,1/23/2017 16:49,1/23/2017 17:18,San Jose,CA,US/Pacific,10,48,74,6.9,0,Scattered Clouds
A-12354,241,3,1/23/2017 17:00,1/23/2017 17:29,San Francisco,CA,US/Pacific,10,50,71,4.6,0,Mostly Cloudy
A-12359,201,2,1/23/2017 17:26,1/23/2017 17:56,Jackson,CA,US/Pacific,7,33.8,93,6.9,0.02,Overcast
A-12378,201,2,1/23/2017 19:45,1/23/2017 20:15,Oakland,CA,US/Pacific,10,48.9,74,8.1,0,Mostly Cloudy
A-12381,201,3,1/23/2017 19:46,1/23/2017 20:16,Oakland,CA,US/Pacific,10,48.9,74,8.1,0,Mostly Cloudy
A-12382,201,2,1/23/2017 19:53,1/23/2017 20:22,San Leandro,CA,US/Pacific,10,48,71,4.6,0.01,Light Rain
A-12385,201,2,1/23/2017 20:02,1/23/2017 20:32,Los Gatos,CA,US/Pacific,10,46,86,8.1,0.01,Mostly Cloudy
A-12386,201,2,1/23/2017 20:10,1/23/2017 20:55,Stockton,CA,US/Pacific,10,46,83,5.8,0,Overcast
A-12391,201,3,1/23/2017 21:04,1/23/2017 21:33,San Jose,CA,US/Pacific,10,46,86,4.6,0.03,Mostly Cloudy
A-12392,201,3,1/23/2017 21:07,1/23/2017 21:52,Tracy,CA,US/Pacific,10,44.1,79,3.5,0,Overcast
A-12394,201,2,1/23/2017 21:21,1/23/2017 22:06,San Jose,CA,US/Pacific,10,46,86,4.6,0.03,Mostly Cloudy
A-12396,201,2,1/23/2017 21:35,1/23/2017 22:04,San Jose,CA,US/Pacific,10,46,83,5.8,0,Light Rain
A-12397,201,2,1/23/2017 22:15,1/23/2017 22:45,Santa Clara,CA,US/Pacific,10,46,83,5.8,0,Light Rain
A-12426,201,2,1/24/2017 9:06,1/24/2017 9:36,San Andreas,CA,US/Pacific,10,35.6,87,3.5,0.01,Clear
A-12430,201,2,1/24/2017 9:34,1/24/2017 10:04,San Andreas,CA,US/Pacific,10,37.4,81,3.5,0.01,Clear
A-12486,201,3,1/24/2017 16:13,1/24/2017 16:43,San Jose,CA,US/Pacific,10,55,57,12.7,0,Scattered Clouds
A-12559,201,3,1/25/2017 1:38,1/25/2017 2:22,Richmond,CA,US/Pacific,10,39,82,4.6,0,Clear
A-12561,201,3,1/25/2017 3:13,1/25/2017 3:57,Richmond,CA,US/Pacific,10,39,82,4.6,0,Clear
A-12565,241,2,1/25/2017 6:36,1/25/2017 7:21,Pittsburg,CA,US/Pacific,10,37,82,5.8,0,Clear
A-12566,241,2,1/25/2017 7:13,1/25/2017 7:57,Concord,CA,US/Pacific,10,37,82,5.8,0,Clear
A-12860,201,3,1/26/2017 19:48,1/26/2017 20:18,Danville,CA,US/Pacific,10,46.9,68,4.6,0,Clear
A-13322,201,2,10/24/2016 11:39,10/24/2016 12:08,Sebastopol,CA,US/Pacific,7,61,70,13.8,0,Light Rain
A-13325,201,2,10/24/2016 11:57,10/24/2016 12:27,Santa Rosa,CA,US/Pacific,7,60.1,75,16.1,0,Light Rain
A-13336,201,2,10/24/2016 13:22,10/24/2016 13:51,Occidental,CA,US/Pacific,2.5,57,93,8.1,0.07,Rain
A-13340,201,2,10/24/2016 14:14,10/24/2016 14:44,Angwin,CA,US/Pacific,2.5,57,93,16.1,0.12,Rain
A-13347,201,2,10/24/2016 15:27,10/24/2016 15:56,Pittsburg,CA,US/Pacific,10,66.9,51,16.1,0,Mostly Cloudy
A-13350,241,2,10/24/2016 16:05,10/24/2016 16:35,Santa Rosa,CA,US/Pacific,2.5,59,90,17.3,0.08,Rain
A-13356,201,2,10/24/2016 17:44,10/24/2016 18:14,Santa Rosa,CA,US/Pacific,2.5,57.9,97,9.2,0.17,Rain
A-13362,201,3,10/24/2016 18:45,10/24/2016 19:14,Tracy,CA,US/Pacific,10,66.9,59,5.8,0,Partly Cloudy
A-13363,201,3,10/24/2016 19:06,10/24/2016 19:36,Hayward,CA,US/Pacific,10,64.9,56,12.7,0,Light Rain
A-13364,201,3,10/24/2016 19:08,10/24/2016 19:37,Tracy,CA,US/Pacific,10,66.9,59,5.8,0,Partly Cloudy
A-13365,201,3,10/24/2016 19:09,10/24/2016 19:38,Tracy,CA,US/Pacific,10,66.9,59,5.8,0,Partly Cloudy
A-13371,201,3,10/24/2016 20:13,10/24/2016 20:42,San Bruno,CA,US/Pacific,7,62.1,75,10.4,0,Light Rain
A-13372,201,2,10/24/2016 20:14,10/24/2016 20:44,Concord,CA,US/Pacific,10,62.1,70,12.7,0,Overcast
A-13378,201,2,10/24/2016 20:37,10/24/2016 21:06,Tracy,CA,US/Pacific,10,64.9,65,6.9,0,Light Rain
A-13381,201,3,10/24/2016 20:58,10/24/2016 21:58,Concord,CA,US/Pacific,10,62.1,65,15,0,Overcast
A-13382,201,3,10/24/2016 20:52,10/24/2016 21:22,Fairfield,CA,US/Pacific,10,62.1,74,8.1,0,Overcast
A-13383,201,2,10/24/2016 20:48,10/24/2016 21:18,Stockton,CA,US/Pacific,10,64.9,65,6.9,0,Light Rain
A-13385,201,2,10/24/2016 21:16,10/24/2016 21:46,Santa Rosa,CA,US/Pacific,4,57,100,5.8,0.07,Rain
A-13397,201,3,10/24/2016 22:14,10/24/2016 22:44,Richmond,CA,US/Pacific,10,63,65,10.4,0,Mostly Cloudy
A-13426,241,2,10/25/2016 3:18,10/25/2016 4:02,Forestville,CA,US/Pacific,7,55.9,97,4.6,0.01,Rain
A-13427,241,3,10/25/2016 3:10,10/25/2016 3:54,Vallejo,CA,US/Pacific,2.5,60.1,90,5.8,0.07,Rain
A-13431,201,3,10/25/2016 6:31,10/25/2016 7:10,Vacaville,CA,US/Pacific,10,60.1,86,3.5,0.02,Overcast
A-13436,201,2,10/25/2016 7:59,10/25/2016 8:44,Sacramento,CA,US/Pacific,10,59,90,5.8,0.03,Overcast
A-13439,201,3,10/25/2016 8:13,10/25/2016 8:58,Vallejo,CA,US/Pacific,10,63,84,3.5,0,Overcast
A-13442,245,3,10/25/2016 8:12,10/25/2016 8:56,Sacramento,CA,US/Pacific,10,59,90,5.8,0.03,Overcast
A-13446,201,3,10/25/2016 8:50,10/25/2016 9:20,Vallejo,CA,US/Pacific,10,64.4,77,4.6,0.01,Overcast
A-13450,201,2,10/25/2016 9:11,10/25/2016 9:56,Stockton,CA,US/Pacific,10,61,78,10.4,0,Light Rain
A-13453,201,2,10/25/2016 9:17,10/25/2016 10:02,Sacramento,CA,US/Pacific,10,59,96,3.5,0,Light Rain
A-13454,201,2,10/25/2016 9:18,10/25/2016 10:03,Stockton,CA,US/Pacific,10,61,78,10.4,0,Light Rain
A-13470,201,2,10/25/2016 10:26,10/25/2016 11:11,French Camp,CA,US/Pacific,10,64,67,13.8,0,Overcast
A-13472,201,3,10/25/2016 10:40,10/25/2016 11:10,Milpitas,CA,US/Pacific,10,69.1,49,19.6,0,Mostly Cloudy
A-13473,241,3,10/25/2016 10:41,10/25/2016 11:10,San Jose,CA,US/Pacific,10,69.1,49,19.6,0,Mostly Cloudy
A-13478,201,2,10/25/2016 10:45,10/25/2016 11:30,Manteca,CA,US/Pacific,10,64,67,13.8,0,Overcast
A-13487,201,2,10/25/2016 11:29,10/25/2016 12:13,Sacramento,CA,US/Pacific,10,64,78,4.6,0,Overcast
A-13491,201,3,10/25/2016 11:36,10/25/2016 12:20,Sacramento,CA,US/Pacific,10,64,78,4.6,0,Overcast
A-13493,201,2,10/25/2016 11:48,10/25/2016 12:33,Sacramento,CA,US/Pacific,10,64,78,4.6,0,Overcast
A-13503,201,2,10/25/2016 12:11,10/25/2016 12:55,Sacramento,CA,US/Pacific,10,64,78,4.6,0,Overcast
A-13508,201,2,10/25/2016 12:15,10/25/2016 12:45,Lafayette,CA,US/Pacific,10,69.1,53,6.9,0,Overcast
A-13511,201,2,10/25/2016 12:38,10/25/2016 13:07,Sacramento,CA,US/Pacific,10,64,78,4.6,0,Overcast
A-13515,201,2,10/25/2016 13:00,10/25/2016 13:45,Manteca,CA,US/Pacific,10,66,70,6.9,0,Light Rain
A-13518,201,2,10/25/2016 13:20,10/25/2016 14:03,Orinda,CA,US/Pacific,10,68,56,6.9,0.01,Overcast
A-13519,201,2,10/25/2016 13:28,10/25/2016 13:58,Santa Rosa,CA,US/Pacific,2,61,100,6.9,0.01,Light Rain
A-13523,201,2,10/25/2016 14:09,10/25/2016 14:39,Vallejo,CA,US/Pacific,10,66,75,3.5,0,Overcast
A-13525,201,2,10/25/2016 14:22,10/25/2016 14:52,Fairfield,CA,US/Pacific,10,66,75,3.5,0,Overcast
A-13527,201,2,10/25/2016 14:29,10/25/2016 15:13,Galt,CA,US/Pacific,10,64,78,4.6,0,Overcast
A-13529,201,2,10/25/2016 14:50,10/25/2016 15:19,Santa Rosa,CA,US/Pacific,1.5,62.1,96,10.4,0.03,Light Rain
A-13530,201,3,10/25/2016 14:50,10/25/2016 15:35,Sacramento,CA,US/Pacific,10,64,78,4.6,0,Overcast
A-13531,201,3,10/25/2016 14:51,10/25/2016 15:35,Sacramento,CA,US/Pacific,10,64,78,4.6,0,Overcast
A-13535,201,2,10/25/2016 15:10,10/25/2016 15:39,Santa Rosa,CA,US/Pacific,1.5,62.1,96,9.2,0.01,Light Rain
A-13539,201,2,10/25/2016 15:38,10/25/2016 16:07,Pittsburg,CA,US/Pacific,10,73,48,9.2,0,Mostly Cloudy
A-13782,241,2,10/27/2016 4:05,10/27/2016 5:19,Livermore,CA,US/Pacific,10,57,83,3.5,0,Light Rain
A-13783,241,2,10/27/2016 5:25,10/27/2016 5:59,Vallejo,CA,US/Pacific,10,60.1,90,3.5,0,Overcast
A-13787,201,2,10/27/2016 7:28,10/27/2016 7:57,Martinez,CA,US/Pacific,10,61,81,4.6,0,Light Rain
A-13788,201,2,10/27/2016 7:26,10/27/2016 7:55,Los Gatos,CA,US/Pacific,10,62.1,72,6.9,0,Light Rain
A-13791,201,3,10/27/2016 7:50,10/27/2016 8:20,Pleasant Hill,CA,US/Pacific,10,61,81,4.6,0,Light Rain
A-13794,201,3,10/27/2016 8:38,10/27/2016 9:22,Crockett,CA,US/Pacific,10,62.1,78,3.5,0,Overcast
A-13796,201,3,10/27/2016 8:56,10/27/2016 9:26,Sunol,CA,US/Pacific,10,60.1,83,4.6,0,Light Rain
A-13801,201,2,10/27/2016 9:33,10/27/2016 10:03,Sacramento,CA,US/Pacific,10,62.1,80,12.7,0,Light Rain
A-13810,241,3,10/27/2016 11:01,10/27/2016 11:31,San Jose,CA,US/Pacific,10,64,73,11.5,0.02,Overcast
A-13812,201,3,10/27/2016 11:07,10/27/2016 11:37,San Ramon,CA,US/Pacific,10,64,73,5.8,0,Overcast
A-13815,201,2,10/27/2016 11:03,10/27/2016 11:32,Lodi,CA,US/Pacific,7,60.1,93,5.8,0.03,Overcast
A-13816,201,2,10/27/2016 11:27,10/27/2016 11:56,Calistoga,CA,US/Pacific,3,60.1,96,3.5,0.01,Overcast
A-13817,201,2,10/27/2016 11:46,10/27/2016 12:16,Pope Valley,CA,US/Pacific,4,61,93,3.5,0.01,Overcast
A-13833,201,3,10/27/2016 12:38,10/27/2016 13:08,Dublin,CA,US/Pacific,8,63,78,6.9,0,Overcast
A-13839,201,3,10/27/2016 13:47,10/27/2016 14:16,Livermore,CA,US/Pacific,3,61,87,4.6,0.03,Light Rain
A-13842,201,2,10/27/2016 13:58,10/27/2016 14:43,Pleasanton,CA,US/Pacific,3,61,87,4.6,0.03,Light Rain
A-13843,201,2,10/27/2016 13:55,10/27/2016 14:25,Ripon,CA,US/Pacific,10,66,70,4.6,0,Overcast
A-13844,201,3,10/27/2016 14:09,10/27/2016 14:39,Oakland,CA,US/Pacific,10,66,75,5.8,0,Light Rain
A-13845,201,2,10/27/2016 14:08,10/27/2016 14:36,Ripon,CA,US/Pacific,10,66,70,4.6,0,Overcast
A-13850,203,2,10/27/2016 15:05,10/27/2016 15:35,Los Gatos,CA,US/Pacific,10,68,68,6.9,0.01,Overcast
A-13853,201,2,10/27/2016 15:20,10/27/2016 15:49,Los Gatos,CA,US/Pacific,10,68,68,6.9,0.01,Overcast
A-13854,201,2,10/27/2016 15:16,10/27/2016 15:46,Los Gatos,CA,US/Pacific,10,68,68,6.9,0.01,Overcast
A-13860,201,2,10/27/2016 15:48,10/27/2016 16:18,Santa Rosa,CA,US/Pacific,2,61,97,3.5,0.03,Light Rain
A-13866,201,2,10/27/2016 15:58,10/27/2016 16:27,Placerville,CA,US/Pacific,1.2,55.4,100,11.5,0.02,Overcast
A-13868,201,2,10/27/2016 16:18,10/27/2016 16:48,Santa Rosa,CA,US/Pacific,2,61,97,3.5,0.03,Light Rain
A-13872,201,2,10/27/2016 16:51,10/27/2016 17:21,Rodeo,CA,US/Pacific,2.5,62.6,82,3.5,0,Light Rain
A-13873,201,3,10/27/2016 16:46,10/27/2016 17:16,Oakland,CA,US/Pacific,2.5,64,84,3.5,0,Light Rain
A-13875,201,3,10/27/2016 17:13,10/27/2016 17:42,Vallejo,CA,US/Pacific,5,62.1,86,8.1,0.04,Light Rain
A-13876,201,3,10/27/2016 17:32,10/27/2016 18:02,San Leandro,CA,US/Pacific,2,62.1,84,5.8,0.03,Light Rain
A-13879,201,2,10/27/2016 17:50,10/27/2016 18:19,Oroville,CA,US/Pacific,10,61,90,15,0.01,Light Rain
A-13881,201,3,10/27/2016 17:56,10/27/2016 18:25,San Leandro,CA,US/Pacific,10,62.1,93,8.1,0,Overcast
A-13883,201,2,10/27/2016 18:14,10/27/2016 18:43,Orinda,CA,US/Pacific,2.5,63,84,3.5,0,Overcast
A-13886,241,3,10/27/2016 18:04,10/27/2016 18:33,Colfax,CA,US/Pacific,10,51.8,4,8.1,0.11,Overcast
A-13888,201,3,10/27/2016 18:33,10/27/2016 19:02,Berkeley,CA,US/Pacific,7,63,93,3.5,0,Light Rain
A-13889,201,3,10/27/2016 18:32,10/27/2016 19:02,Colfax,CA,US/Pacific,10,51.8,4,4.6,0.01,Overcast
A-13892,241,3,10/27/2016 18:42,10/27/2016 19:11,Richmond,CA,US/Pacific,2.5,63,84,3.5,0.02,Light Rain
A-13896,201,3,10/27/2016 18:35,10/27/2016 19:04,West Sacramento,CA,US/Pacific,3,60.1,93,3.5,0.07,Light Rain
A-13901,201,2,10/27/2016 18:58,10/27/2016 19:27,Napa,CA,US/Pacific,3,61,90,5.8,0.01,Light Rain
